"Name","Postsecondary Enrollment"
"East Flatbush, Canarsie",Within 6 months,2019,Percent,0.54,SD18
East New York,Within 6 months,2019,Percent,0.51,SD19
"Bay Ridge, Bensonhurst",Within 6 months,2019,Percent,0.7,SD20
"Gravesend, Coney Island",Within 6 months,2019,Percent,0.62,SD21
"Flatbush, Midwood, Sheepshead Bay",Within 6 months,2019,Percent,0.79,SD22
"Brownsville, Ocean Hill",Within 6 months,2019,Percent,0.54,SD23
"Sunnyside, Woodside, Jackson Hts",Within 6 months,2019,Percent,0.73,SD24
"Flushing, Whitestone",Within 6 months,2019,Percent,0.74,SD25
"Bayside, Douglaston, Little Neck",Within 6 months,2019,Percent,0.77,SD26
"Jamaica, Howard Beach, Rockaways",Within 6 months,2019,Percent,0.61,SD27
"Jamaica, Forest Hills",Within 6 months,2019,Percent,0.77,SD28
"Queens Village, Rosedale, Hollis",Within 6 months,2019,Percent,0.62,SD29
"Long Island City, Astoria",Within 6 months,2019,Percent,0.76,SD30
Staten Island,Within 6 months,2019,Percent,0.74,SD31
Bushwick,Within 6 months,2019,Percent,0.58,SD32
Battery Park/Tribeca,Within 6 months,2019,Percent,0.71,101
Greenwich Village,Within 6 months,2019,Percent,0.68,102
Lower East Side,Within 6 months,2019,Percent,0.73,103
Chelsea/Clinton,Within 6 months,2019,Percent,0.7,104
Midtown Business District,Within 6 months,2019,Percent,0.73,105
Murray Hill/Stuyvesant,Within 6 months,2019,Percent,0.72,106
Upper West Side,Within 6 months,2019,Percent,0.69,107
Upper East Side,Within 6 months,2019,Percent,0.69,108
Manhattanville,Within 6 months,2019,Percent,0.77,109
Central Harlem,Within 6 months,2019,Percent,0.71,110
East Harlem,Within 6 months,2019,Percent,0.73,111
Washington Heights,Within 6 months,2019,Percent,0.62,112
Mott Haven,Within 6 months,2019,Percent,0.62,201
Hunts Point,Within 6 months,2019,Percent,0.57,202
Morrisania,Within 6 months,2019,Percent,0.57,203
Concourse/Highbridge,Within 6 months,2019,Percent,0.6,204
University Heights,Within 6 months,2019,Percent,0.63,205
East Tremont,Within 6 months,2019,Percent,0.59,206
Bedford Park,Within 6 months,2019,Percent,0.61,207
Riverdale,Within 6 months,2019,Percent,0.7,208
Unionport/Soundview,Within 6 months,2019,Percent,0.46,209
Throgs Neck,Within 6 months,2019,Percent,0.57,210
Pelham Parkway,Within 6 months,2019,Percent,0.61,211
Williamsbridge,Within 6 months,2019,Percent,0.52,212
Williamsburg/Greenpoint,Within 6 months,2019,Percent,0.62,301
Fort Greene/Brooklyn Hts,Within 6 months,2019,Percent,0.68,302
Bedford Stuyvesant,Within 6 months,2019,Percent,0.61,303
Bushwick,Within 6 months,2019,Percent,0.58,304
East New York,Within 6 months,2019,Percent,0.51,305
Park Slope,Within 6 months,2019,Percent,0.64,306
Sunset Park,Within 6 months,2019,Percent,0.78,307
Crown Heights North,Within 6 months,2019,Percent,0.62,308
Crown Heights South,Within 6 months,2019,Percent,0.63,309
Bay Ridge,Within 6 months,2019,Percent,0.74,310
Bensonhurst,Within 6 months,2019,Percent,0.65,311
Borough Park,Within 6 months,2019,Percent,0.69,312
Coney Island,Within 6 months,2019,Percent,0.61,313
Flatbush/Midwood,Within 6 months,2019,Percent,0.68,314
Sheepshead Bay,Within 6 months,2019,Percent,0.79,315
Brownsville,Within 6 months,2019,Percent,0.54,316
East Flatbush,Within 6 months,2019,Percent,0.56,317
Canarsie,Within 6 months,2019,Percent,0.52,318
Astoria,Within 6 months,2019,Percent,0.75,401
Sunnyside/Woodside,Within 6 months,2019,Percent,0.8,402
Jackson Heights,Within 6 months,2019,Percent,0.87,403
Elmhurst/Corona,Within 6 months,2019,Percent,0.65,404
Ridgewood/Glendale,Within 6 months,2019,Percent,0.65,405
Rego Park/Forest Hills,Within 6 months,2019,Percent,0.79,406
Flushing,Within 6 months,2019,Percent,0.68,407
Fresh Meadows/Briarwood,Within 6 months,2019,Percent,0.75,408
Woodhaven,Within 6 months,2019,Percent,0.72,409
Howard Beach,Within 6 months,2019,Percent,0.64,410
Bayside,Within 6 months,2019,Percent,0.82,411
Jamaica/St. Albans,Within 6 months,2019,Percent,0.65,412
Queens Village,Within 6 months,2019,Percent,0.67,413
The Rockaways,Within 6 months,2019,Percent,0.6,414
St. George,Within 6 months,2019,Percent,0.53,501
South Beach,Within 6 months,2019,Percent,0.83,502
Tottenville,Within 6 months,2019,Percent,0.74,503
Bronx,Within 6 months,2019,Percent,0.58,36005
Brooklyn,Within 6 months,2019,Percent,0.62,36047
Manhattan,Within 6 months,2019,Percent,0.71,36061
Queens,Within 6 months,2019,Percent,0.71,36081
Staten Island,Within 6 months,2019,Percent,0.74,36085
New York City,Within 6 months,2019,Percent,0.65,3651000
Lower East Side,Within 6 months,2020,Percent,0.84,SD1
"Stuyvesant Town, Upper E. Side",Within 6 months,2020,Percent,0.71,SD2
Upper West Side,Within 6 months,2020,Percent,0.66,SD3
East Harlem,Within 6 months,2020,Percent,0.72,SD4
Central Harlem,Within 6 months,2020,Percent,0.72,SD5
Washington Heights,Within 6 months,2020,Percent,0.65,SD6
Mott Haven,Within 6 months,2020,Percent,0.62,SD7
"Hunts Point, Port Morris",Within 6 months,2020,Percent,0.51,SD8
"East Tremont, Morris Heights",Within 6 months,2020,Percent,0.61,SD9
"Riverdale, Kingsbridge, Fordham",Within 6 months,2020,Percent,0.64,SD10
"Eastchester, Baychester, Co-op City",Within 6 months,2020,Percent,0.58,SD11
"Crotona Park, Morrisania, Melrose",Within 6 months,2020,Percent,0.55,SD12
"Brooklyn Hts, Downtown Brooklyn",Within 6 months,2020,Percent,0.72,SD13
"Williamsburg, Greenpoint",Within 6 months,2020,Percent,0.61,SD14
"S. Brooklyn, Park Slope, Sunset Park",Within 6 months,2020,Percent,0.71,SD15
Bedford Stuyvesant,Within 6 months,2020,Percent,0.53,SD16
Crown Heights,Within 6 months,2020,Percent,0.63,SD17
"East Flatbush, Canarsie",Within 6 months,2020,Percent,0.6,SD18
East New York,Within 6 months,2020,Percent,0.55,SD19
"Bay Ridge, Bensonhurst",Within 6 months,2020,Percent,0.72,SD20
"Gravesend, Coney Island",Within 6 months,2020,Percent,0.65,SD21
"Flatbush, Midwood, Sheepshead Bay",Within 6 months,2020,Percent,0.78,SD22
"Brownsville, Ocean Hill",Within 6 months,2020,Percent,0.6,SD23
"Sunnyside, Woodside, Jackson Hts",Within 6 months,2020,Percent,0.73,SD24
"Flushing, Whitestone",Within 6 months,2020,Percent,0.77,SD25
"Bayside, Douglaston, Little Neck",Within 6 months,2020,Percent,0.81,SD26
"Jamaica, Howard Beach, Rockaways",Within 6 months,2020,Percent,0.6,SD27
"Jamaica, Forest Hills",Within 6 months,2020,Percent,0.79,SD28
"Queens Village, Rosedale, Hollis",Within 6 months,2020,Percent,0.62,SD29
"Long Island City, Astoria",Within 6 months,2020,Percent,0.77,SD30
Staten Island,Within 6 months,2020,Percent,0.72,SD31
Bushwick,Within 6 months,2020,Percent,0.54,SD32
Battery Park/Tribeca,Within 6 months,2020,Percent,0.75,101
Greenwich Village,Within 6 months,2020,Percent,0.66,102
Lower East Side,Within 6 months,2020,Percent,0.78,103
Chelsea/Clinton,Within 6 months,2020,Percent,0.7,104
Midtown Business District,Within 6 months,2020,Percent,0.73,105
Murray Hill/Stuyvesant,Within 6 months,2020,Percent,0.72,106
Upper West Side,Within 6 months,2020,Percent,0.67,107
Upper East Side,Within 6 months,2020,Percent,0.69,108
Manhattanville,Within 6 months,2020,Percent,0.76,109
Central Harlem,Within 6 months,2020,Percent,0.69,110
East Harlem,Within 6 months,2020,Percent,0.72,111
Washington Heights,Within 6 months,2020,Percent,0.62,112
Mott Haven,Within 6 months,2020,Percent,0.62,201
Hunts Point,Within 6 months,2020,Percent,0.58,202
Morrisania,Within 6 months,2020,Percent,0.54,203
Concourse/Highbridge,Within 6 months,2020,Percent,0.66,204
University Heights,Within 6 months,2020,Percent,0.51,205
East Tremont,Within 6 months,2020,Percent,0.61,206
Bedford Park,Within 6 months,2020,Percent,0.58,207
Riverdale,Within 6 months,2020,Percent,0.74,208
Unionport/Soundview,Within 6 months,2020,Percent,0.53,209
Throgs Neck,Within 6 months,2020,Percent,0.61,210
Pelham Parkway,Within 6 months,2020,Percent,0.63,211
Williamsbridge,Within 6 months,2020,Percent,0.52,212
Williamsburg/Greenpoint,Within 6 months,2020,Percent,0.61,301
Fort Greene/Brooklyn Hts,Within 6 months,2020,Percent,0.7,302
Bedford Stuyvesant,Within 6 months,2020,Percent,0.6,303
Bushwick,Within 6 months,2020,Percent,0.54,304
East New York,Within 6 months,2020,Percent,0.55,305
Park Slope,Within 6 months,2020,Percent,0.72,306
Sunset Park,Within 6 months,2020,Percent,0.76,307
Crown Heights North,Within 6 months,2020,Percent,0.56,308
Crown Heights South,Within 6 months,2020,Percent,0.64,309
Bay Ridge,Within 6 months,2020,Percent,0.74,310
Bensonhurst,Within 6 months,2020,Percent,0.71,311
Borough Park,Within 6 months,2020,Percent,0.71,312
Coney Island,Within 6 months,2020,Percent,0.63,313
Flatbush/Midwood,Within 6 months,2020,Percent,0.71,314
Sheepshead Bay,Within 6 months,2020,Percent,0.76,315
Brownsville,Within 6 months,2020,Percent,0.6,316
East Flatbush,Within 6 months,2020,Percent,0.62,317
Canarsie,Within 6 months,2020,Percent,0.59,318
Astoria,Within 6 months,2020,Percent,0.76,401
Sunnyside/Woodside,Within 6 months,2020,Percent,0.79,402
Jackson Heights,Within 6 months,2020,Percent,0.93,403
Elmhurst/Corona,Within 6 months,2020,Percent,0.62,404
Ridgewood/Glendale,Within 6 months,2020,Percent,0.67,405
Rego Park/Forest Hills,Within 6 months,2020,Percent,0.81,406
Flushing,Within 6 months,2020,Percent,0.69,407
Fresh Meadows/Briarwood,Within 6 months,2020,Percent,0.8,408
Woodhaven,Within 6 months,2020,Percent,0.7,409
Howard Beach,Within 6 months,2020,Percent,0.64,410
Bayside,Within 6 months,2020,Percent,0.85,411
Jamaica/St. Albans,Within 6 months,2020,Percent,0.65,412
Queens Village,Within 6 months,2020,Percent,0.69,413
The Rockaways,Within 6 months,2020,Percent,0.57,414
St. George,Within 6 months,2020,Percent,0.5,501
South Beach,Within 6 months,2020,Percent,0.81,502
Tottenville,Within 6 months,2020,Percent,0.78,503
Bronx,Within 6 months,2020,Percent,0.59,36005
Brooklyn,Within 6 months,2020,Percent,0.63,36047
Manhattan,Within 6 months,2020,Percent,0.71,36061
Queens,Within 6 months,2020,Percent,0.72,36081
Staten Island,Within 6 months,2020,Percent,0.72,36085
New York City,Within 6 months,2020,Percent,0.66,3651000
Lower East Side,Within 18 months,2016,Percent,0.66,SD1
"Stuyvesant Town, Upper E. Side",Within 18 months,2016,Percent,0.72,SD2
Upper West Side,Within 18 months,2016,Percent,0.64,SD3
East Harlem,Within 18 months,2016,Percent,0.68,SD4
Central Harlem,Within 18 months,2016,Percent,0.74,SD5
Washington Heights,Within 18 months,2016,Percent,0.65,SD6
Mott Haven,Within 18 months,2016,Percent,0.6,SD7
"Hunts Point, Port Morris",Within 18 months,2016,Percent,0.51,SD8
"East Tremont, Morris Heights",Within 18 months,2016,Percent,0.6,SD9
"Riverdale, Kingsbridge, Fordham",Within 18 months,2016,Percent,0.66,SD10
"Eastchester, Baychester, Co-op City",Within 18 months,2016,Percent,0.61,SD11
"Crotona Park, Morrisania, Melrose",Within 18 months,2016,Percent,0.55,SD12
"Brooklyn Hts, Downtown Brooklyn",Within 18 months,2016,Percent,0.74,SD13
"Williamsburg, Greenpoint",Within 18 months,2016,Percent,0.61,SD14
"S. Brooklyn, Park Slope, Sunset Park",Within 18 months,2016,Percent,0.63,SD15
Bedford Stuyvesant,Within 18 months,2016,Percent,0.45,SD16
Crown Heights,Within 18 months,2016,Percent,0.67,SD17
"East Flatbush, Canarsie",Within 18 months,2016,Percent,0.6,SD18
East New York,Within 18 months,2016,Percent,0.49,SD19
"Bay Ridge, Bensonhurst",Within 18 months,2016,Percent,0.69,SD20
"Gravesend, Coney Island",Within 18 months,2016,Percent,0.66,SD21
"Flatbush, Midwood, Sheepshead Bay",Within 18 months,2016,Percent,0.84,SD22
"Brownsville, Ocean Hill",Within 18 months,2016,Percent,0.52,SD23
"Sunnyside, Woodside, Jackson Hts",Within 18 months,2016,Percent,0.69,SD24
"Flushing, Whitestone",Within 18 months,2016,Percent,0.79,SD25
"Bayside, Douglaston, Little Neck",Within 18 months,2016,Percent,0.75,SD26
"Jamaica, Howard Beach, Rockaways",Within 18 months,2016,Percent,0.59,SD27
"Jamaica, Forest Hills",Within 18 months,2016,Percent,0.78,SD28
"Queens Village, Rosedale, Hollis",Within 18 months,2016,Percent,0.65,SD29
"Long Island City, Astoria",Within 18 months,2016,Percent,0.79,SD30
Staten Island,Within 18 months,2016,Percent,0.72,SD31
Bushwick,Within 18 months,2016,Percent,0.52,SD32
Battery Park/Tribeca,Within 18 months,2016,Percent,0.72,101
Greenwich Village,Within 18 months,2016,Percent,0.81,102
Lower East Side,Within 18 months,2016,Percent,0.71,103
Chelsea/Clinton,Within 18 months,2016,Percent,0.72,104
Midtown Business District,Within 18 months,2016,Percent,0.7,105
Murray Hill/Stuyvesant,Within 18 months,2016,Percent,0.64,106
Upper West Side,Within 18 months,2016,Percent,0.69,107
Upper East Side,Within 18 months,2016,Percent,0.78,108
Manhattanville,Within 18 months,2016,Percent,0.76,109
Central Harlem,Within 18 months,2016,Percent,0.61,110
East Harlem,Within 18 months,2016,Percent,0.68,111
Washington Heights,Within 18 months,2016,Percent,0.63,112
Mott Haven,Within 18 months,2016,Percent,0.61,201
Hunts Point,Within 18 months,2016,Percent,0.56,202
Morrisania,Within 18 months,2016,Percent,0.57,203
Concourse/Highbridge,Within 18 months,2016,Percent,0.59,204
University Heights,Within 18 months,2016,Percent,0.7,205
East Tremont,Within 18 months,2016,Percent,0.59,206
Bedford Park,Within 18 months,2016,Percent,0.64,207
Riverdale,Within 18 months,2016,Percent,0.72,208
Unionport/Soundview,Within 18 months,2016,Percent,0.52,209
Throgs Neck,Within 18 months,2016,Percent,0.61,210
Pelham Parkway,Within 18 months,2016,Percent,0.66,211
Williamsbridge,Within 18 months,2016,Percent,0.57,212
Williamsburg/Greenpoint,Within 18 months,2016,Percent,0.61,301
Fort Greene/Brooklyn Hts,Within 18 months,2016,Percent,0.75,302
Bedford Stuyvesant,Within 18 months,2016,Percent,0.52,303
Bushwick,Within 18 months,2016,Percent,0.52,304
East New York,Within 18 months,2016,Percent,0.49,305
Park Slope,Within 18 months,2016,Percent,0.58,306
Sunset Park,Within 18 months,2016,Percent,0.77,307
Crown Heights North,Within 18 months,2016,Percent,0.74,308
Crown Heights South,Within 18 months,2016,Percent,0.65,309
Bay Ridge,Within 18 months,2016,Percent,0.72,310
Bensonhurst,Within 18 months,2016,Percent,0.66,311
Borough Park,Within 18 months,2016,Percent,0.69,312
Coney Island,Within 18 months,2016,Percent,0.64,313
Flatbush/Midwood,Within 18 months,2016,Percent,0.7,314
Sheepshead Bay,Within 18 months,2016,Percent,0.83,315
Brownsville,Within 18 months,2016,Percent,0.52,316
East Flatbush,Within 18 months,2016,Percent,0.64,317
Canarsie,Within 18 months,2016,Percent,0.58,318
Astoria,Within 18 months,2016,Percent,0.8,401
Sunnyside/Woodside,Within 18 months,2016,Percent,0.76,402
Jackson Heights,Within 18 months,2016,Percent,0.86,403
Elmhurst/Corona,Within 18 months,2016,Percent,0.6,404
Ridgewood/Glendale,Within 18 months,2016,Percent,0.46,405
Rego Park/Forest Hills,Within 18 months,2016,Percent,0.79,406
Flushing,Within 18 months,2016,Percent,0.69,407
Fresh Meadows/Briarwood,Within 18 months,2016,Percent,0.79,408
Woodhaven,Within 18 months,2016,Percent,0.64,409
Howard Beach,Within 18 months,2016,Percent,0.6,410
Bayside,Within 18 months,2016,Percent,0.83,411
Jamaica/St. Albans,Within 18 months,2016,Percent,0.69,412
Queens Village,Within 18 months,2016,Percent,0.62,413
The Rockaways,Within 18 months,2016,Percent,0.61,414
St. George,Within 18 months,2016,Percent,0.56,501
South Beach,Within 18 months,2016,Percent,0.8,502
Tottenville,Within 18 months,2016,Percent,0.74,503
Bronx,Within 18 months,2016,Percent,0.6,36005
Brooklyn,Within 18 months,2016,Percent,0.62,36047
Manhattan,Within 18 months,2016,Percent,0.7,36061
Queens,Within 18 months,2016,Percent,0.72,36081
Staten Island,Within 18 months,2016,Percent,0.72,36085
New York City,Within 18 months,2016,Percent,0.65,3651000
Lower East Side,Within 18 months,2017,Percent,0.71,SD1
"Stuyvesant Town, Upper E. Side",Within 18 months,2017,Percent,0.72,SD2
Upper West Side,Within 18 months,2017,Percent,0.66,SD3
East Harlem,Within 18 months,2017,Percent,0.75,SD4
Central Harlem,Within 18 months,2017,Percent,0.77,SD5
Washington Heights,Within 18 months,2017,Percent,0.67,SD6
Mott Haven,Within 18 months,2017,Percent,0.63,SD7
"Hunts Point, Port Morris",Within 18 months,2017,Percent,0.48,SD8
"East Tremont, Morris Heights",Within 18 months,2017,Percent,0.62,SD9
"Riverdale, Kingsbridge, Fordham",Within 18 months,2017,Percent,0.65,SD10
"Eastchester, Baychester, Co-op City",Within 18 months,2017,Percent,0.62,SD11
"Crotona Park, Morrisania, Melrose",Within 18 months,2017,Percent,0.58,SD12
"Brooklyn Hts, Downtown Brooklyn",Within 18 months,2017,Percent,0.71,SD13
"Williamsburg, Greenpoint",Within 18 months,2017,Percent,0.58,SD14
"S. Brooklyn, Park Slope, Sunset Park",Within 18 months,2017,Percent,0.71,SD15
Bedford Stuyvesant,Within 18 months,2017,Percent,0.46,SD16
Crown Heights,Within 18 months,2017,Percent,0.69,SD17
"East Flatbush, Canarsie",Within 18 months,2017,Percent,0.63,SD18
East New York,Within 18 months,2017,Percent,0.5,SD19
"Bay Ridge, Bensonhurst",Within 18 months,2017,Percent,0.74,SD20
"Gravesend, Coney Island",Within 18 months,2017,Percent,0.67,SD21
"Flatbush, Midwood, Sheepshead Bay",Within 18 months,2017,Percent,0.83,SD22
"Brownsville, Ocean Hill",Within 18 months,2017,Percent,0.61,SD23
"Sunnyside, Woodside, Jackson Hts",Within 18 months,2017,Percent,0.74,SD24
"Flushing, Whitestone",Within 18 months,2017,Percent,0.78,SD25
"Bayside, Douglaston, Little Neck",Within 18 months,2017,Percent,0.76,SD26
"Jamaica, Howard Beach, Rockaways",Within 18 months,2017,Percent,0.56,SD27
"Jamaica, Forest Hills",Within 18 months,2017,Percent,0.79,SD28
"Queens Village, Rosedale, Hollis",Within 18 months,2017,Percent,0.65,SD29
"Long Island City, Astoria",Within 18 months,2017,Percent,0.78,SD30
Staten Island,Within 18 months,2017,Percent,0.7,SD31
Bushwick,Within 18 months,2017,Percent,0.61,SD32
Battery Park/Tribeca,Within 18 months,2017,Percent,0.71,101
Greenwich Village,Within 18 months,2017,Percent,0.64,102
Lower East Side,Within 18 months,2017,Percent,0.71,103
Chelsea/Clinton,Within 18 months,2017,Percent,0.73,104
Midtown Business District,Within 18 months,2017,Percent,0.77,105
Murray Hill/Stuyvesant,Within 18 months,2017,Percent,0.66,106
Upper West Side,Within 18 months,2017,Percent,0.7,107
Upper East Side,Within 18 months,2017,Percent,0.79,108
Manhattanville,Within 18 months,2017,Percent,0.81,109
Central Harlem,Within 18 months,2017,Percent,0.67,110
East Harlem,Within 18 months,2017,Percent,0.75,111
Washington Heights,Within 18 months,2017,Percent,0.63,112
Mott Haven,Within 18 months,2017,Percent,0.62,201
Hunts Point,Within 18 months,2017,Percent,0.61,202
Morrisania,Within 18 months,2017,Percent,0.58,203
Concourse/Highbridge,Within 18 months,2017,Percent,0.64,204
University Heights,Within 18 months,2017,Percent,0.77,205
East Tremont,Within 18 months,2017,Percent,0.58,206
Bedford Park,Within 18 months,2017,Percent,0.61,207
Riverdale,Within 18 months,2017,Percent,0.73,208
Unionport/Soundview,Within 18 months,2017,Percent,0.51,209
Throgs Neck,Within 18 months,2017,Percent,0.56,210
Pelham Parkway,Within 18 months,2017,Percent,0.66,211
Williamsbridge,Within 18 months,2017,Percent,0.59,212
